SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max
S11xS03,bsyn,0.014796,0.288807,-0.452878,0.486549,-0.571797,0.627265,-1.09378,1.52175

S11xS03,syn,0.0201586,0.246693,-0.393287,0.418418,-0.508078,0.545289,-1.0599,1.31496

S11xS04,bsyn,0.0162217,0.282555,-0.431518,0.504826,-0.572961,0.647821,-1.18885,1.20529

S11xS04,syn,0.0319893,0.237099,-0.341711,0.438916,-0.460182,0.562734,-1.07353,1.08612

S11xS05,bsyn,0.0167193,0.28747,-0.470305,0.467868,-0.598545,0.626175,-1.19768,1.14033

S11xS05,syn,0.0238747,0.249314,-0.409,0.409634,-0.525002,0.554745,-1.06591,1.16076

S11xS06,bsyn,0.0176536,0.285243,-0.468134,0.472628,-0.585505,0.59944,-1.10143,1.23871

S11xS06,syn,0.0321174,0.249354,-0.399618,0.425049,-0.517514,0.536548,-1.23047,1.1421

S11xS07,bsyn,-0.0176287,0.290474,-0.506528,0.451268,-0.619808,0.631185,-1.08747,1.23996

S11xS07,syn,-0.01163,0.24715,-0.434152,0.378131,-0.5528,0.539331,-1.14505,1.05956

S11xS08,bsyn,0.00865811,0.279099,-0.453259,0.458575,-0.581833,0.58442,-1.18121,1.28075

S11xS08,syn,0.0163109,0.245306,-0.392141,0.406297,-0.517907,0.524082,-1.38807,1.08932

S11xS09,bsyn,-0.0139123,0.28547,-0.489795,0.435073,-0.646525,0.56125,-1.7382,1.33915

S11xS09,syn,-0.0067669,0.243922,-0.421756,0.378603,-0.544528,0.484687,-1.47217,1.11999

S11xS10,bsyn,-0.0352602,0.292827,-0.547036,0.423073,-0.699871,0.540841,-1.39602,1.35202

S11xS10,syn,-0.0276082,0.247047,-0.466079,0.359458,-0.602203,0.458024,-1.15491,0.834132

S11xS12,bsyn,-0.0133219,0.301195,-0.548852,0.453292,-0.690738,0.578181,-1.22092,1.36906

S11xS12,syn,-0.00417559,0.264853,-0.474865,0.407951,-0.611369,0.527112,-1.16167,1.22666

S11xS13,bsyn,0.00979896,0.287934,-0.472323,0.482968,-0.597476,0.626035,-1.19836,1.37739

S11xS13,syn,0.0207852,0.237797,-0.378998,0.40463,-0.4901,0.534824,-0.982494,1.31688

S11xS14,bsyn,-0.00746731,0.279286,-0.478613,0.442468,-0.605954,0.644106,-1.02348,1.10451

S11xS14,syn,-0.00552931,0.247169,-0.415561,0.400975,-0.528738,0.596869,-0.974745,1.00766

S11xS15,bsyn,0.0158694,0.283255,-0.460805,0.470679,-0.614582,0.613012,-1.24889,1.56598

S11xS15,syn,0.0240819,0.239531,-0.385096,0.402695,-0.51429,0.528144,-1.13099,1.23975

S11xS16,bsyn,0.0464746,0.311795,-0.479492,0.550511,-0.616286,0.6966,-1.1981,1.43333

S11xS16,syn,0.0516996,0.267686,-0.409998,0.47605,-0.549467,0.59262,-1.21513,1.17774

S11xS17,bsyn,0.047913,0.286665,-0.434892,0.509786,-0.562004,0.647018,-1.28931,1.27402

S11xS17,syn,0.0578306,0.240323,-0.345902,0.448867,-0.457932,0.576214,-1.14473,1.21349

S11xS18,bsyn,-0.0299935,0.300402,-0.526625,0.467652,-0.661073,0.652951,-1.31817,1.40257

S11xS18,syn,-0.0176475,0.258433,-0.451531,0.405987,-0.582394,0.574048,-1.24019,1.23521

S11xS19,bsyn,0.039363,0.311002,-0.469148,0.558136,-0.593327,0.70992,-1.14506,1.34048

S11xS19,syn,0.0517017,0.265698,-0.393968,0.485113,-0.519031,0.608559,-1.00563,1.21195

S11xS20,bsyn,-0.0292244,0.295147,-0.529286,0.447015,-0.649638,0.572138,-1.16414,1.05668

S11xS20,syn,-0.0238047,0.256172,-0.452895,0.386072,-0.576572,0.507762,-1.13893,1.13803

S11xS21,bsyn,0.0352675,0.2921,-0.455946,0.496599,-0.61551,0.631669,-1.4265,1.15456

S11xS21,syn,0.0389929,0.246406,-0.372244,0.434406,-0.495703,0.563638,-1.32527,1.31272

S11xS22,bsyn,-0.0319735,0.265693,-0.454537,0.416934,-0.568705,0.604461,-1.00519,1.29636

S11xS22,syn,-0.0296443,0.236113,-0.417454,0.360416,-0.533786,0.525046,-1.00586,1.25595

S11xS23,bsyn,-0.000975618,0.318662,-0.546294,0.513776,-0.674485,0.662884,-1.10232,1.40624

S11xS23,syn,0.0130921,0.257219,-0.420915,0.431771,-0.532225,0.541041,-1.01935,1.12573

S11xS24,bsyn,-0.0268818,0.300828,-0.537505,0.451109,-0.667411,0.576262,-1.30289,1.50246

S11xS24,syn,-0.0179991,0.254409,-0.448406,0.380886,-0.57453,0.485325,-1.24079,1.20429

S11xS25,bsyn,0.0241947,0.286406,-0.462605,0.468823,-0.6157,0.593397,-1.46518,1.36734

S11xS25,syn,0.0368124,0.244074,-0.372703,0.425053,-0.497026,0.536411,-1.36802,1.29622

S11xS26,bsyn,-0.0185832,0.310745,-0.539112,0.48071,-0.699115,0.610971,-1.46323,1.22093

S11xS26,syn,-0.00212318,0.248009,-0.418954,0.402247,-0.531432,0.517604,-1.00246,1.08502

S11xS27,bsyn,0.03671,0.280591,-0.43015,0.511244,-0.545488,0.62632,-1.10878,1.17889

S11xS27,syn,0.0489893,0.239504,-0.347855,0.446649,-0.450496,0.553761,-1.06325,1.05752

S11xS28,bsyn,0.0170551,0.280403,-0.441814,0.4758,-0.566911,0.630742,-1.18979,1.38029

S11xS28,syn,0.0267803,0.220822,-0.341436,0.389365,-0.431312,0.52657,-1.08751,1.11556

S11xS29,bsyn,0.0331375,0.293186,-0.453549,0.527021,-0.572798,0.669838,-1.32576,1.36466

S11xS29,syn,0.0396296,0.246463,-0.362021,0.450712,-0.473027,0.580343,-1.06669,1.21451

S11xS30,bsyn,-0.00107791,0.275794,-0.470558,0.443394,-0.585805,0.609347,-1.00924,1.03985

S11xS30,syn,0.000306228,0.250951,-0.430139,0.398239,-0.541694,0.543489,-0.97685,1.02637

S11xS31,bsyn,0.0354467,0.295024,-0.478569,0.490578,-0.627254,0.625363,-1.18138,1.3548

S11xS31,syn,0.0463186,0.237875,-0.354806,0.425225,-0.480033,0.53568,-1.00287,1.01002

S11xS32,bsyn,0.0159178,0.291139,-0.472591,0.489749,-0.598962,0.639626,-1.10206,1.63291

S11xS32,syn,0.0198022,0.25385,-0.41257,0.429411,-0.524248,0.54384,-1.15752,1.27707

S11xS33,bsyn,0.00195148,0.29186,-0.490137,0.472729,-0.641983,0.594692,-1.27976,1.39152

S11xS33,syn,0.013851,0.244687,-0.395396,0.411113,-0.529213,0.522756,-1.20235,1.14339

S11xS34,bsyn,0.0237177,0.286349,-0.461577,0.497206,-0.585434,0.630244,-1.03196,1.22993

S11xS34,syn,0.0290911,0.245694,-0.376718,0.425354,-0.499979,0.557589,-1.06891,1.07509

S11xS35,bsyn,-0.00142067,0.292341,-0.497989,0.453617,-0.657374,0.594184,-1.50619,1.23176

S11xS35,syn,0.0121121,0.2491,-0.40971,0.404676,-0.544248,0.537478,-1.32565,1.21822

S11xS36,bsyn,0.00878085,0.292198,-0.48177,0.477116,-0.634173,0.616667,-1.27942,1.31955

S11xS36,syn,0.0188136,0.239335,-0.375287,0.401375,-0.497754,0.531107,-1.11599,1.23786

S11xS37,bsyn,0.0121054,0.279096,-0.450628,0.470321,-0.56674,0.598386,-1.26279,1.37212

S11xS37,syn,0.025704,0.242393,-0.381655,0.415621,-0.493177,0.53103,-1.12956,1.43079

S11xS38,bsyn,0.0329591,0.292724,-0.458246,0.502076,-0.587052,0.642714,-1.16873,1.32236

S11xS38,syn,0.0362619,0.247227,-0.371805,0.439736,-0.501489,0.569601,-1.03181,1.20895

S11xS39,bsyn,0.0233379,0.286965,-0.445045,0.50316,-0.571345,0.634642,-1.18901,1.35071

S11xS39,syn,0.0381149,0.235056,-0.352023,0.427762,-0.454539,0.537306,-1.12415,1.28401

S11xS40,bsyn,0.0303644,0.289264,-0.466181,0.477029,-0.607505,0.604301,-1.4276,1.31312

S11xS40,syn,0.032706,0.25128,-0.402439,0.429307,-0.51868,0.548801,-1.06451,1.21455

S12xS01,bsyn,0.0332318,0.322026,-0.50846,0.542757,-0.66954,0.682708,-1.36034,1.43467

S12xS01,syn,0.0446755,0.264475,-0.406092,0.464766,-0.526133,0.577205,-1.15344,1.1834

S12xS02,bsyn,0.0185237,0.317812,-0.528185,0.509079,-0.718557,0.646333,-1.37096,1.42377

S12xS02,syn,0.0308154,0.266771,-0.415808,0.451773,-0.564881,0.584891,-1.23838,1.38143

S12xS03,bsyn,0.0246534,0.330793,-0.547885,0.554235,-0.693037,0.693914,-1.34696,1.32232

S12xS03,syn,0.0417773,0.273981,-0.440721,0.471618,-0.568432,0.592152,-1.09967,1.15639

S12xS04,bsyn,-0.0107679,0.27939,-0.46462,0.455993,-0.605597,0.593135,-1.1612,1.28528

S12xS04,syn,0.0199747,0.228098,-0.34314,0.414087,-0.444064,0.521681,-0.923469,0.974379

S12xS05,bsyn,-0.00410963,0.325685,-0.551989,0.519515,-0.68095,0.666721,-1.17366,1.30825

S12xS05,syn,0.0103107,0.274364,-0.452229,0.452286,-0.567582,0.592313,-1.06225,1.18214

S12xS06,bsyn,0.0171584,0.287284,-0.455015,0.487762,-0.589052,0.612918,-1.22764,1.26342

S12xS06,syn,0.0318244,0.250024,-0.38639,0.44315,-0.497614,0.558145,-1.13074,1.02871

S12xS07,bsyn,0.0114774,0.303395,-0.498339,0.504837,-0.636675,0.662091,-1.18384,1.31719

S12xS07,syn,0.0259117,0.236836,-0.376808,0.404373,-0.486835,0.551346,-1.12961,1.05923

S12xS08,bsyn,0.04421,0.300787,-0.458294,0.532338,-0.596144,0.674998,-1.23818,1.48565

S12xS08,syn,0.0517437,0.25807,-0.372726,0.470927,-0.501329,0.586029,-1.41339,1.15767

S12xS09,bsyn,0.0115067,0.291652,-0.467804,0.494944,-0.629455,0.628295,-1.46413,1.33496

S12xS09,syn,0.0257795,0.238028,-0.368752,0.418189,-0.488019,0.545432,-1.16909,1.17144

S12xS10,bsyn,0.0198172,0.289579,-0.463106,0.493425,-0.595546,0.614697,-1.24212,1.21892

S12xS10,syn,0.0292603,0.243317,-0.374486,0.425722,-0.488783,0.53001,-1.15511,1.06669

S12xS11,bsyn,0.0164907,0.291144,-0.448898,0.507591,-0.579997,0.652081,-1.27069,1.31188

S12xS11,syn,0.0297115,0.248082,-0.370353,0.448246,-0.486751,0.574494,-1.20658,1.27525

S12xS13,bsyn,0.0144975,0.287473,-0.458958,0.485852,-0.598433,0.631779,-1.14057,1.32859

S12xS13,syn,0.0269481,0.231272,-0.358378,0.405881,-0.457612,0.533985,-1.0665,1.03509

S12xS14,bsyn,-0.0132168,0.304309,-0.54183,0.485161,-0.66872,0.69753,-1.06756,1.38918

S12xS14,syn,-9.35656e-05,0.233508,-0.390884,0.383675,-0.497517,0.56982,-0.969921,1.02121

S12xS15,bsyn,0.0133744,0.292272,-0.449367,0.517975,-0.577886,0.647641,-1.21573,1.28924

S12xS15,syn,0.0190033,0.260493,-0.398461,0.452464,-0.517506,0.57872,-1.19059,1.14828

S12xS16,bsyn,0.0452201,0.328523,-0.504466,0.577983,-0.671372,0.730001,-1.31721,1.43436

S12xS16,syn,0.0612729,0.270426,-0.388769,0.500543,-0.526913,0.623471,-1.23012,1.20028

S12xS17,bsyn,0.0257435,0.296889,-0.446691,0.529695,-0.554335,0.685813,-1.1418,1.56737

S12xS17,syn,0.0340108,0.247453,-0.369089,0.446346,-0.471479,0.569197,-1.01803,1.30511

S12xS18,bsyn,0.0273013,0.298278,-0.454937,0.529903,-0.586437,0.67136,-1.17948,1.40247

S12xS18,syn,0.0370831,0.267552,-0.395283,0.485556,-0.517604,0.630682,-1.05048,1.34475

S12xS19,bsyn,0.0531664,0.327277,-0.504576,0.571145,-0.683518,0.694434,-1.34998,1.41731

S12xS19,syn,0.0715287,0.26749,-0.382844,0.495219,-0.535112,0.597577,-1.24078,1.15792

S12xS20,bsyn,0.0307437,0.298237,-0.463868,0.507464,-0.615623,0.632997,-1.38661,1.24677

S12xS20,syn,0.0472389,0.25439,-0.377465,0.455264,-0.504956,0.570386,-1.03274,1.13578

S12xS21,bsyn,0.0361111,0.295268,-0.449667,0.525566,-0.574953,0.641576,-1.3559,1.21728

S12xS21,syn,0.0449854,0.235458,-0.35006,0.425175,-0.446492,0.525699,-0.97207,1.104

S12xS22,bsyn,-0.0379704,0.300276,-0.548044,0.447362,-0.702848,0.60946,-1.32052,1.26852

S12xS22,syn,-0.0233554,0.251047,-0.452427,0.374909,-0.58261,0.52292,-1.23642,1.10999

S12xS23,bsyn,0.0155743,0.305488,-0.490981,0.528695,-0.626077,0.66164,-1.18268,1.23181

S12xS23,syn,0.0285639,0.266527,-0.407269,0.473528,-0.524643,0.595814,-1.18658,1.14519

S12xS24,bsyn,0.0116648,0.311075,-0.496817,0.507961,-0.657442,0.665672,-1.66179,1.5561

S12xS24,syn,0.0253137,0.259093,-0.408602,0.437218,-0.527506,0.574955,-1.08096,1.32779

S12xS25,bsyn,0.0370025,0.296289,-0.466989,0.50899,-0.605129,0.632734,-1.66883,1.16797

S12xS25,syn,0.0481861,0.252984,-0.373358,0.458527,-0.492383,0.573498,-1.34014,1.20901

S12xS26,bsyn,-0.0152005,0.289033,-0.485112,0.459238,-0.594384,0.590789,-1.25531,1.18783

S12xS26,syn,-0.00663343,0.256679,-0.429128,0.415354,-0.533434,0.532805,-1.10485,1.06227

S12xS27,bsyn,0.0229978,0.310668,-0.513979,0.508368,-0.654311,0.624682,-1.34647,1.15468

S12xS27,syn,0.0347196,0.266804,-0.425131,0.456039,-0.537754,0.559539,-1.28493,1.13267

S12xS28,bsyn,0.0271169,0.290984,-0.439534,0.522301,-0.565092,0.663865,-1.14569,1.29838

S12xS28,syn,0.0401447,0.244029,-0.35442,0.442223,-0.478912,0.574545,-1.28417,1.10753

S12xS29,bsyn,0.0232192,0.297856,-0.467652,0.519392,-0.59923,0.660958,-1.23808,1.46725

S12xS29,syn,0.0321443,0.255796,-0.39465,0.445928,-0.513385,0.571763,-1.14221,1.31709

S12xS30,bsyn,-0.0238445,0.329221,-0.581439,0.510346,-0.739996,0.690634,-1.51521,1.45412

S12xS30,syn,-0.00393807,0.246679,-0.41675,0.397294,-0.536505,0.538154,-0.996991,1.1658

S12xS31,bsyn,0.0188554,0.304296,-0.494696,0.507326,-0.616493,0.648252,-1.19345,1.39201

S12xS31,syn,0.026934,0.25975,-0.414333,0.44146,-0.525811,0.559982,-1.12009,1.29387

S12xS32,bsyn,0.0164299,0.300911,-0.499135,0.502623,-0.626357,0.631848,-1.1683,1.35341

S12xS32,syn,0.0258364,0.266173,-0.420667,0.458613,-0.542614,0.57741,-1.2399,1.38819

S12xS33,bsyn,0.0180412,0.290028,-0.454788,0.500226,-0.608072,0.632724,-1.35299,1.25526

S12xS33,syn,0.0268228,0.251606,-0.382363,0.445495,-0.506347,0.562326,-1.24977,1.16654

S12xS34,bsyn,0.0300763,0.325667,-0.523437,0.556931,-0.667464,0.709711,-1.29581,1.5639

S12xS34,syn,0.04562,0.27516,-0.406373,0.484526,-0.541746,0.61857,-1.33078,1.32374

S12xS35,bsyn,-0.0121403,0.290978,-0.48279,0.474733,-0.631589,0.608578,-1.41711,1.28946

S12xS35,syn,0.00288581,0.239322,-0.388143,0.397251,-0.509644,0.516676,-1.10012,1.07582

S12xS36,bsyn,-0.00280962,0.296487,-0.480452,0.486616,-0.611947,0.637143,-1.2672,1.40749

S12xS36,syn,0.011934,0.233268,-0.373541,0.396674,-0.49652,0.518386,-0.943687,1.20865

S12xS37,bsyn,0.0217636,0.309769,-0.498623,0.525525,-0.640662,0.662739,-1.41332,1.53809

S12xS37,syn,0.0381379,0.25928,-0.397642,0.450627,-0.526782,0.56637,-1.20247,1.24654

S12xS38,bsyn,0.0311163,0.314279,-0.49754,0.541716,-0.624478,0.67639,-1.40566,1.26597

S12xS38,syn,0.0435571,0.262262,-0.382067,0.485601,-0.496432,0.602951,-1.14887,1.23422

S12xS39,bsyn,0.0346842,0.285357,-0.435346,0.500682,-0.561763,0.647494,-1.15476,1.67497

S12xS39,syn,0.0404973,0.246472,-0.360585,0.446596,-0.469408,0.582459,-0.980641,1.4472

S12xS40,bsyn,0.020758,0.30382,-0.474096,0.512695,-0.63452,0.661667,-1.45872,1.42819

S12xS40,syn,0.032106,0.250136,-0.387807,0.431511,-0.521699,0.560557,-1.22927,1.17138

S13xS01,bsyn,-0.0199849,0.312254,-0.545835,0.4799,-0.719759,0.60136,-1.42464,1.2925

S13xS01,syn,-0.00958584,0.262162,-0.44012,0.416259,-0.569336,0.52827,-1.33763,1.17641

S13xS02,bsyn,0.0126317,0.303874,-0.490156,0.519762,-0.621107,0.659932,-1.29401,1.29636

S13xS02,syn,0.0267376,0.259084,-0.400401,0.454587,-0.522252,0.57981,-1.19016,1.33083

S13xS03,bsyn,0.0204689,0.303421,-0.487973,0.513689,-0.624758,0.661264,-1.32011,1.32159

S13xS03,syn,0.0363372,0.250919,-0.387107,0.436718,-0.516496,0.557839,-1.32224,1.16491

S13xS04,bsyn,-0.026864,0.266766,-0.460465,0.415543,-0.57265,0.555829,-1.22542,1.20028

S13xS04,syn,-0.00452634,0.20931,-0.343134,0.347333,-0.437146,0.461759,-0.789531,1.13052

S13xS05,bsyn,-0.0243602,0.315913,-0.540725,0.509236,-0.670341,0.642756,-1.14732,1.16949

S13xS05,syn,-0.0147257,0.27307,-0.46272,0.441222,-0.577144,0.570477,-1.15547,1.15856

S13xS06,bsyn,0.00256562,0.301245,-0.499396,0.471117,-0.66974,0.601875,-1.66696,1.42575

S13xS06,syn,0.0159441,0.248817,-0.403455,0.396968,-0.549962,0.514595,-1.49139,1.15884

S13xS07,bsyn,-0.0286046,0.290992,-0.512921,0.448042,-0.647321,0.599996,-1.37467,1.2596

S13xS07,syn,-0.0163318,0.249445,-0.427595,0.390876,-0.561542,0.53402,-1.28765,1.20004

S13xS08,bsyn,0.0198575,0.307252,-0.491071,0.519909,-0.649803,0.656639,-1.44047,1.46563

S13xS08,syn,0.0292012,0.252261,-0.391423,0.432925,-0.539879,0.54302,-1.26806,1.18335

S13xS09,bsyn,0.0114257,0.259068,-0.401493,0.448567,-0.518744,0.562529,-1.36553,1.28918

S13xS09,syn,0.0159353,0.230829,-0.355867,0.396478,-0.462246,0.507262,-1.19851,1.32513

S13xS10,bsyn,-0.00910882,0.286491,-0.481187,0.458142,-0.609542,0.591135,-1.31244,1.39134

S13xS10,syn,0.00472887,0.244704,-0.393313,0.406697,-0.512301,0.519187,-1.25553,1.0578

S13xS11,bsyn,-0.0220022,0.302571,-0.526803,0.474478,-0.682205,0.59895,-1.42453,1.33278

S13xS11,syn,-0.00110848,0.241149,-0.397194,0.39369,-0.541739,0.497734,-1.30705,1.15327

S13xS12,bsyn,-0.0338495,0.289938,-0.524216,0.437011,-0.682045,0.564084,-1.29885,1.2151

S13xS12,syn,-0.0175531,0.234126,-0.41232,0.361615,-0.55699,0.460032,-1.08025,1.05377

S13xS14,bsyn,-0.055077,0.302229,-0.555189,0.434282,-0.716855,0.618996,-1.44013,1.16526

S13xS14,syn,-0.0405505,0.238674,-0.432728,0.346968,-0.564592,0.517671,-1.10638,0.981567

S13xS15,bsyn,-0.00394367,0.315917,-0.522902,0.515518,-0.687916,0.661473,-1.63047,1.63024

S13xS15,syn,0.00982893,0.267587,-0.431255,0.450291,-0.574098,0.566938,-1.60771,1.21751

S13xS16,bsyn,0.0253103,0.305509,-0.488732,0.530286,-0.624951,0.663897,-1.35574,1.50374

S13xS16,syn,0.0383621,0.254308,-0.389794,0.45207,-0.513411,0.569493,-1.1195,1.23489

S13xS17,bsyn,0.0132711,0.318238,-0.518073,0.528503,-0.669216,0.67188,-1.40157,1.37401

S13xS17,syn,0.0230064,0.264199,-0.410041,0.457472,-0.538033,0.576686,-1.27687,1.40084

S13xS18,bsyn,-0.00193931,0.326998,-0.540529,0.547079,-0.685248,0.707901,-1.27827,1.60554

S13xS18,syn,0.0143221,0.251635,-0.402364,0.426922,-0.517538,0.550327,-1.27179,1.33283

S13xS19,bsyn,0.0238667,0.291302,-0.472648,0.486518,-0.622131,0.589131,-1.20288,1.25702

S13xS19,syn,0.0381322,0.242175,-0.373926,0.422918,-0.507509,0.520252,-1.2499,1.20842

S13xS20,bsyn,0.0199175,0.302347,-0.479392,0.511751,-0.622128,0.647195,-1.17579,1.44153

S13xS20,syn,0.0338126,0.249812,-0.379796,0.444088,-0.508359,0.555487,-1.18374,1.14116

S13xS21,bsyn,-0.00224203,0.276767,-0.453969,0.460177,-0.574769,0.585434,-1.19829,1.27743

S13xS21,syn,0.00220562,0.239843,-0.393546,0.397515,-0.502754,0.508862,-1.03729,1.24744

S13xS22,bsyn,-0.0632026,0.30185,-0.549524,0.438837,-0.664093,0.597086,-1.05764,1.42842

S13xS22,syn,-0.0421799,0.242426,-0.446373,0.356144,-0.554598,0.490858,-1.06289,1.04641

S13xS23,bsyn,0.00275444,0.320825,-0.551921,0.52306,-0.691435,0.653288,-1.32426,1.3654

S13xS23,syn,0.0155034,0.269037,-0.432191,0.458707,-0.549202,0.575775,-1.16553,1.26514

S13xS24,bsyn,-0.00456437,0.298534,-0.503809,0.486218,-0.635549,0.602586,-1.14986,1.12549

S13xS24,syn,0.0114585,0.247541,-0.404387,0.408307,-0.511589,0.516141,-0.993943,1.04263

S13xS25,bsyn,0.0193891,0.306756,-0.493109,0.525011,-0.611687,0.647127,-1.10029,1.4511

S13xS25,syn,0.0315636,0.256528,-0.401741,0.449801,-0.522617,0.552304,-1.16436,1.27263

S13xS26,bsyn,-0.0323656,0.294987,-0.533154,0.445963,-0.701284,0.559214,-1.34803,1.26669

S13xS26,syn,-0.0192693,0.245177,-0.434523,0.373825,-0.560344,0.472438,-1.08123,1.102

S13xS27,bsyn,0.0246183,0.29714,-0.45858,0.505655,-0.607442,0.648566,-1.26166,1.4492

S13xS27,syn,0.0369095,0.240644,-0.361145,0.426885,-0.497565,0.543381,-1.04066,1.1942

S13xS28,bsyn,0.0089403,0.299146,-0.495043,0.49035,-0.645464,0.610702,-1.36345,1.37045

S13xS28,syn,0.019252,0.256953,-0.410794,0.437775,-0.547847,0.54516,-1.33611,1.13534

S13xS29,bsyn,0.0098912,0.29617,-0.469351,0.502642,-0.592579,0.64422,-1.29751,1.31796

S13xS29,syn,0.0217618,0.247824,-0.375601,0.441331,-0.489408,0.562924,-1.13401,1.1232

S13xS30,bsyn,-0.0296984,0.287831,-0.50919,0.435199,-0.639413,0.566471,-1.24319,1.16379

S13xS30,syn,-0.0210744,0.243671,-0.436225,0.365291,-0.547782,0.486635,-1.0762,1.04057

S13xS31,bsyn,0.0116046,0.278478,-0.448647,0.472514,-0.566414,0.594003,-1.19931,1.134

S13xS31,syn,0.0187523,0.237716,-0.367906,0.405802,-0.477437,0.518645,-1.09823,1.19213

S13xS32,bsyn,0.00215816,0.310592,-0.517865,0.489192,-0.688066,0.614822,-1.64636,1.20881

S13xS32,syn,0.0161292,0.257323,-0.419248,0.426654,-0.54617,0.536484,-1.24063,1.17126

S13xS33,bsyn,-0.00127227,0.290823,-0.487234,0.475894,-0.635071,0.614206,-1.31145,1.21629

S13xS33,syn,0.00870707,0.248668,-0.400208,0.412293,-0.526791,0.534676,-1.32358,1.09768

S13xS34,bsyn,0.0149233,0.311754,-0.521123,0.498066,-0.675775,0.624923,-1.30206,1.43256

S13xS34,syn,0.0260914,0.263696,-0.421613,0.444509,-0.565334,0.559129,-1.21109,1.15143

S13xS35,bsyn,-0.0214976,0.286629,-0.483979,0.465276,-0.611143,0.586566,-1.493,1.14449

S13xS35,syn,-0.00829868,0.242964,-0.403948,0.396421,-0.519758,0.510575,-1.34473,0.988558

S13xS36,bsyn,-0.0268542,0.305679,-0.541242,0.459156,-0.700434,0.601109,-1.66468,1.30847

S13xS36,syn,-0.0135306,0.252577,-0.433986,0.392778,-0.567788,0.512311,-1.4601,1.12571

S13xS37,bsyn,-0.00157937,0.313616,-0.521388,0.508864,-0.683232,0.641461,-1.33048,1.4569

S13xS37,syn,0.0123976,0.260725,-0.427515,0.427691,-0.560985,0.542931,-1.18114,1.13308

S13xS38,bsyn,0.0130287,0.306171,-0.496177,0.511442,-0.636665,0.639873,-1.61596,1.48586

S13xS38,syn,0.0283913,0.244219,-0.37132,0.425219,-0.486374,0.534257,-1.22103,1.25411

S13xS39,bsyn,0.0179071,0.26068,-0.399402,0.448706,-0.534691,0.554643,-1.0622,1.16747

S13xS39,syn,0.0168255,0.243639,-0.379795,0.414672,-0.509748,0.522943,-1.21053,1.33856

S13xS40,bsyn,0.0018795,0.300333,-0.507648,0.488315,-0.633009,0.625262,-1.13497,1.44558

S13xS40,syn,0.0101749,0.262348,-0.429422,0.434232,-0.55223,0.552523,-1.05533,1.40059

S14xS01,bsyn,0.0337839,0.291928,-0.46126,0.481543,-0.755765,0.592812,-1.47707,1.06147

S14xS01,syn,0.045523,0.253832,-0.391681,0.435312,-0.680232,0.537359,-1.24312,1.03396

S14xS02,bsyn,0.029284,0.292927,-0.449824,0.506789,-0.675417,0.640819,-1.16513,1.47871

S14xS02,syn,0.0442776,0.248467,-0.359684,0.449808,-0.60366,0.567908,-1.09503,1.09235

S14xS03,bsyn,0.0459731,0.285782,-0.428074,0.508169,-0.752647,0.631731,-1.30361,1.38152

S14xS03,syn,0.0560871,0.256001,-0.379128,0.463676,-0.67167,0.571432,-0.988875,1.3349

S14xS04,bsyn,-0.0132032,0.265719,-0.451949,0.424499,-0.670547,0.561593,-1.06154,1.34302

S14xS04,syn,0.0108576,0.219053,-0.343511,0.370207,-0.552687,0.485256,-0.927722,1.17118

S14xS05,bsyn,0.00701679,0.324486,-0.524039,0.54256,-0.683835,0.673805,-1.46807,1.42587

S14xS05,syn,0.0181791,0.280793,-0.445852,0.469945,-0.601936,0.579973,-1.28671,1.37169

S14xS06,bsyn,-0.0114521,0.304492,-0.519665,0.480278,-0.855665,0.613027,-1.2846,1.33155

S14xS06,syn,0.00670598,0.242776,-0.395078,0.397082,-0.668899,0.514257,-1.06391,1.10408

S14xS07,bsyn,0.0245073,0.297768,-0.470893,0.516297,-0.607944,0.642813,-1.29469,1.24862

S14xS07,syn,0.0373344,0.250907,-0.380951,0.444424,-0.513787,0.55987,-1.12524,1.29325

S14xS08,bsyn,0.0256624,0.307287,-0.495647,0.526131,-0.721646,0.65708,-1.30895,1.20954

S14xS08,syn,0.0407163,0.25534,-0.405094,0.449956,-0.607121,0.558014,-1.08417,1.05645

S14xS09,bsyn,0.0397992,0.285266,-0.438256,0.497698,-0.755432,0.609197,-1.33001,1.14608

S14xS09,syn,0.0523146,0.222009,-0.317589,0.416739,-0.5909,0.521847,-1.04506,1.03754

S14xS10,bsyn,0.0181354,0.30113,-0.489129,0.499959,-0.758835,0.619748,-1.24069,1.3321

S14xS10,syn,0.0339759,0.246394,-0.386282,0.429831,-0.64342,0.525173,-1.07004,1.05527

S14xS11,bsyn,0.00127324,0.273558,-0.438653,0.461354,-0.770022,0.579428,-1.01207,1.07456

S14xS11,syn,0.022174,0.238493,-0.371467,0.412937,-0.668306,0.51783,-0.909675,1.05668

